Human ID,Mouse ID
ENSG00000178796,ENSMUSG00000073705
ENSG00000181220,ENSMUSG00000001305
ENSG00000072609,ENSMUSG00000029701
ENSG00000181752,ENSMUSG00000066149
ENSG00000139055,ENSMUSG00000015437
ENSG00000214946,ENSMUSG00000030590
ENSG00000116711,ENSMUSG00000020661
ENSG00000119285,ENSMUSG00000024376
ENSG00000181143,ENSMUSG00000045613
ENSG00000134398,ENSMUSG00000019880
ENSG00000090905,ENSMUSG00000020140
ENSG00000173548,ENSMUSG00000072972
ENSG00000181885,ENSMUSG00000029182
ENSG00000172795,ENSMUSG00000072707
ENSG00000212710,ENSMUSG00000021814
ENSG00000151065,ENSMUSG00000025481
ENSG00000163596,ENSMUSG00000035840
ENSG00000166670,ENSMUSG00000040584
ENSG00000168702,ENSMUSG00000024391
ENSG00000064218,ENSMUSG00000022159
ENSG00000250120,ENSMUSG00000021687
ENSG00000198324,ENSMUSG00000044526
ENSG00000103197,ENSMUSG00000096687
ENSG00000132274,ENSMUSG00000034686
ENSG00000168758,ENSMUSG00000095870
ENSG00000008394,ENSMUSG00000067525
ENSG00000147852,ENSMUSG00000098754
ENSG00000170619,ENSMUSG00000024424
ENSG00000215186,ENSMUSG00000003929
ENSG00000053371,ENSMUSG00000014418
ENSG00000103460,ENSMUSG00000038793
ENSG00000170860,ENSMUSG00000020461
ENSG00000166225,ENSMUSG00000023263
ENSG00000125450,ENSMUSG00000044018
ENSG00000119314,ENSMUSG00000022437
ENSG00000129007,ENSMUSG00000024212
ENSG00000240871,ENSMUSG00000078619
ENSG00000103723,ENSMUSG00000037989
ENSG00000164733,ENSMUSG00000018707
ENSG00000183513,ENSMUSG00000028164
ENSG00000137101,ENSMUSG00000032292
ENSG00000152689,ENSMUSG00000026943
ENSG00000205097,ENSMUSG00000026596
ENSG00000055917,ENSMUSG00000020430
ENSG00000257704,ENSMUSG00000036721
ENSG00000125818,ENSMUSG00000040413
ENSG00000172551,ENSMUSG00000022307
ENSG00000126267,ENSMUSG00000091468
ENSG00000175395,ENSMUSG00000005687
ENSG00000168582,ENSMUSG00000049401
ENSG00000159593,ENSMUSG00000036916
ENSG00000204161,ENSMUSG00000019948
ENSG00000100983,ENSMUSG00000070661
ENSG00000159307,ENSMUSG00000022724
ENSG00000130203,ENSMUSG00000052632
ENSG00000157014,ENSMUSG00000057817
ENSG00000132703,ENSMUSG00000082101
ENSG00000204248,ENSMUSG00000050197
ENSG00000138101,ENSMUSG00000019214
ENSG00000159433,ENSMUSG00000027630
ENSG00000198774,ENSMUSG00000046258
ENSG00000134058,ENSMUSG00000024663
ENSG00000173456,ENSMUSG00000054204
ENSG00000186103,ENSMUSG00000025920
ENSG00000112357,ENSMUSG00000055994
ENSG00000166851,ENSMUSG00000095510
ENSG00000170037,ENSMUSG00000037843
ENSG00000203791,ENSMUSG00000023147
ENSG00000076248,ENSMUSG00000024258
ENSG00000010361,ENSMUSG00000071890
ENSG00000103544,ENSMUSG00000091924
ENSG00000125449,ENSMUSG00000069206
ENSG00000238074,ENSMUSG00000074639
ENSG00000276045,ENSMUSG00000006705
ENSG00000172508,ENSMUSG00000027293
ENSG00000100353,ENSMUSG00000060499
ENSG00000106153,ENSMUSG00000039252
ENSG00000125868,ENSMUSG00000090236
ENSG00000114023,ENSMUSG00000067288
ENSG00000176742,ENSMUSG00000107928
ENSG00000184357,ENSMUSG00000028958
ENSG00000196372,ENSMUSG00000104191
ENSG00000215113,ENSMUSG00000078670
ENSG00000186300,ENSMUSG00000031378
ENSG00000187824,ENSMUSG00000031204
ENSG00000164117,ENSMUSG00000024940
ENSG00000155096,ENSMUSG00000030196
ENSG00000184903,ENSMUSG00000023403
ENSG00000116266,ENSMUSG00000025558
ENSG00000047315,ENSMUSG00000048402
ENSG00000144868,ENSMUSG00000078753
ENSG00000100814,ENSMUSG00000035049
ENSG00000074266,ENSMUSG00000062908
ENSG00000182963,ENSMUSG00000026527
ENSG00000109171,ENSMUSG00000036249
ENSG00000204025,ENSMUSG00000048174
ENSG00000179085,ENSMUSG00000027788
ENSG00000185028,ENSMUSG00000067795
ENSG00000107201,ENSMUSG00000068037
ENSG00000173250,ENSMUSG00000024845
ENSG00000215455,ENSMUSG00000093993
ENSG00000128487,ENSMUSG00000020268
ENSG00000137941,ENSMUSG00000044265
ENSG00000135124,ENSMUSG00000002660
ENSG00000157823,ENSMUSG00000062142
ENSG00000198142,ENSMUSG00000036833
ENSG00000124217,ENSMUSG00000066607
ENSG00000138073,ENSMUSG00000049112
ENSG00000178802,ENSMUSG00000057997
ENSG00000153820,ENSMUSG00000022442
ENSG00000166265,ENSMUSG00000015363
ENSG00000164645,ENSMUSG00000078500
ENSG00000126878,ENSMUSG00000051361
ENSG00000145439,ENSMUSG00000055102
ENSG00000286135,ENSMUSG00000075141
ENSG00000161911,ENSMUSG00000095698
ENSG00000176231,ENSMUSG00000086564
ENSG00000147570,ENSMUSG00000074215
ENSG00000003509,ENSMUSG00000109328
ENSG00000130643,ENSMUSG00000009093
ENSG00000165807,ENSMUSG00000030737
ENSG00000186642,ENSMUSG00000101157
ENSG00000121933,ENSMUSG00000030557
ENSG00000186409,ENSMUSG00000031641
ENSG00000130294,ENSMUSG00000054106
ENSG00000112659,ENSMUSG00000057421
ENSG00000198574,ENSMUSG00000070618
ENSG00000120075,ENSMUSG00000051906
ENSG00000214456,ENSMUSG00000024188
ENSG00000196562,ENSMUSG00000041565
ENSG00000197409,ENSMUSG00000000216
ENSG00000111291,ENSMUSG00000027955
ENSG00000212899,ENSMUSG00000049517
ENSG00000081923,ENSMUSG00000051111
ENSG00000274933,ENSMUSG00000041202
ENSG00000054277,ENSMUSG00000030815
ENSG00000105379,ENSMUSG00000029184
ENSG00000185298,ENSMUSG00000020747
ENSG00000258839,ENSMUSG00000027886
ENSG00000178372,ENSMUSG00000035171
ENSG00000213614,ENSMUSG00000021404
ENSG00000100220,ENSMUSG00000062661
ENSG00000128394,ENSMUSG00000084135
ENSG00000204315,ENSMUSG00000005364
ENSG00000038358,ENSMUSG00000006818
ENSG00000150551,ENSMUSG00000000759
ENSG00000143158,ENSMUSG00000027589
ENSG00000150093,ENSMUSG00000030123
ENSG00000164620,ENSMUSG00000040028
ENSG00000123569,ENSMUSG00000000318
ENSG00000273111,ENSMUSG00000039579
ENSG00000183722,ENSMUSG00000092048
ENSG00000242689,ENSMUSG00000073970
ENSG00000145860,ENSMUSG00000069294
ENSG00000156531,ENSMUSG00000025902
ENSG00000165810,ENSMUSG00000032594
ENSG00000174992,ENSMUSG00000056115
ENSG00000169738,ENSMUSG00000041460
ENSG00000104866,ENSMUSG00000040328
ENSG00000169379,ENSMUSG00000038967
ENSG00000182774,ENSMUSG00000063277
ENSG00000096093,ENSMUSG00000091572
ENSG00000135222,ENSMUSG00000037400
ENSG00000100479,ENSMUSG00000073968
ENSG00000124003,ENSMUSG00000094692
ENSG00000167842,ENSMUSG00000017631
ENSG00000107798,ENSMUSG00000024553
ENSG00000135127,ENSMUSG00000091933
ENSG00000135245,ENSMUSG00000036560
ENSG00000175130,ENSMUSG00000027737
ENSG00000120327,ENSMUSG00000020235
ENSG00000186866,ENSMUSG00000030235
ENSG00000155755,ENSMUSG00000050821
ENSG00000181634,ENSMUSG00000053113
ENSG00000149507,ENSMUSG00000032567
ENSG00000083750,ENSMUSG00000015451
ENSG00000182117,ENSMUSG00000090417
ENSG00000165186,ENSMUSG00000024937
ENSG00000168916,ENSMUSG00000041650
ENSG00000183607,ENSMUSG00000025173
ENSG00000188766,ENSMUSG00000098332
ENSG00000115008,ENSMUSG00000002057
ENSG00000183542,ENSMUSG00000053742
ENSG00000154639,ENSMUSG00000026796
ENSG00000120051,ENSMUSG00000001027
ENSG00000183303,ENSMUSG00000024598
ENSG00000203778,ENSMUSG00000039910
ENSG00000101605,ENSMUSG00000029012
ENSG00000205784,ENSMUSG00000046470
ENSG00000130032,ENSMUSG00000051177
ENSG00000149187,ENSMUSG00000038580
ENSG00000111880,ENSMUSG00000039477
ENSG00000172301,ENSMUSG00000079521
ENSG00000212126,ENSMUSG00000028348
ENSG00000292348,ENSMUSG00000021540
ENSG00000243646,ENSMUSG00000038831
ENSG00000284723,ENSMUSG00000071176
ENSG00000101911,ENSMUSG00000037347
ENSG00000115963,ENSMUSG00000092372
ENSG00000179008,ENSMUSG00000044279
ENSG00000186810,ENSMUSG00000030976
ENSG00000188176,ENSMUSG00000032440
ENSG00000198033,ENSMUSG00000027403
ENSG00000163481,ENSMUSG00000022629
ENSG00000133135,ENSMUSG00000040478
ENSG00000057149,ENSMUSG00000033327
ENSG00000205045,ENSMUSG00000098176
ENSG00000104356,ENSMUSG00000042106
ENSG00000171311,ENSMUSG00000070880
ENSG00000086712,ENSMUSG00000042408
ENSG00000092201,ENSMUSG00000030200
ENSG00000163431,ENSMUSG00000020015
ENSG00000100055,ENSMUSG00000027367
ENSG00000115129,ENSMUSG00000045337
ENSG00000129480,ENSMUSG00000067010
ENSG00000184207,ENSMUSG00000024899
ENSG00000125912,ENSMUSG00000020372
ENSG00000106211,ENSMUSG00000052229
ENSG00000187118,ENSMUSG00000047976
ENSG00000197106,ENSMUSG00000027556
ENSG00000142409,ENSMUSG00000090440
ENSG00000121281,ENSMUSG00000032640
ENSG00000102265,ENSMUSG00000046876
ENSG00000141971,ENSMUSG00000031443
ENSG00000108244,ENSMUSG00000020916
ENSG00000105254,ENSMUSG00000040848
ENSG00000100325,ENSMUSG00000039637
ENSG00000009709,ENSMUSG00000041530
ENSG00000120337,ENSMUSG00000070934
ENSG00000185559,ENSMUSG00000040710
ENSG00000130449,ENSMUSG00000009281
ENSG00000167157,ENSMUSG00000093917
ENSG00000123395,ENSMUSG00000044626
ENSG00000101004,ENSMUSG00000049653
ENSG00000169418,ENSMUSG00000055214
ENSG00000204704,ENSMUSG00000093950
ENSG00000164520,ENSMUSG00000021555
ENSG00000141255,ENSMUSG00000022652
ENSG00000198792,ENSMUSG00000032334
ENSG00000138759,ENSMUSG00000068437
ENSG00000174944,ENSMUSG00000035242
ENSG00000197272,ENSMUSG00000059455
ENSG00000176209,ENSMUSG00000022098
ENSG00000153707,ENSMUSG00000052142
ENSG00000157796,ENSMUSG00000035184
ENSG00000142233,ENSMUSG00000056270
ENSG00000131711,ENSMUSG00000022526
ENSG00000163508,ENSMUSG00000012640
ENSG00000255112,ENSMUSG00000047126
ENSG00000166535,ENSMUSG00000033295
ENSG00000188155,ENSMUSG00000017386
ENSG00000104321,ENSMUSG00000075198
ENSG00000112249,ENSMUSG00000030983
ENSG00000170604,ENSMUSG00000024925
ENSG00000205352,ENSMUSG00000015619
ENSG00000150753,ENSMUSG00000097789
ENSG00000205857,ENSMUSG00000005846
ENSG00000124098,ENSMUSG00000060261
ENSG00000187922,ENSMUSG00000042436
ENSG00000067221,ENSMUSG00000027006
ENSG00000173404,ENSMUSG00000080809
ENSG00000115041,ENSMUSG00000029840
ENSG00000159873,ENSMUSG00000028495
ENSG00000155066,ENSMUSG00000036574
ENSG00000151287,ENSMUSG00000035104
ENSG00000153487,ENSMUSG00000022265
ENSG00000186329,ENSMUSG00000054383
ENSG00000197959,ENSMUSG00000001376
ENSG00000283071,ENSMUSG00000067614
ENSG00000165685,ENSMUSG00000031482
ENSG00000123561,ENSMUSG00000051034
ENSG00000164040,ENSMUSG00000096607
ENSG00000100372,ENSMUSG00000044787
ENSG00000129187,ENSMUSG00000052726
ENSG00000143355,ENSMUSG00000024381
ENSG00000067334,ENSMUSG00000057592
ENSG00000274391,ENSMUSG00000025069
ENSG00000106948,ENSMUSG00000042428
ENSG00000165124,ENSMUSG00000079652
ENSG00000181693,ENSMUSG00000051790
ENSG00000163348,ENSMUSG00000061847
ENSG00000115310,ENSMUSG00000024900
ENSG00000178093,ENSMUSG00000046447
ENSG00000262165,ENSMUSG00000032280
ENSG00000164304,ENSMUSG00000034917
ENSG00000158402,ENSMUSG00000022671
ENSG00000124802,ENSMUSG00000057465
ENSG00000108387,ENSMUSG00000058925
ENSG00000104904,ENSMUSG00000030898
ENSG00000137411,ENSMUSG00000026678
ENSG00000131848,ENSMUSG00000095538
ENSG00000139746,ENSMUSG00000022683
ENSG00000008282,ENSMUSG00000049972
ENSG00000151577,ENSMUSG00000038467
ENSG00000169252,ENSMUSG00000079017
ENSG00000167771,ENSMUSG00000027636
ENSG00000065833,ENSMUSG00000036962
ENSG00000015133,ENSMUSG00000050328
ENSG00000117114,ENSMUSG00000094602
ENSG00000177511,ENSMUSG00000020330
ENSG00000186908,ENSMUSG00000030217
ENSG00000198429,ENSMUSG00000054052
ENSG00000164151,ENSMUSG00000050310
ENSG00000139826,ENSMUSG00000064367
ENSG00000143125,ENSMUSG00000036860
ENSG00000127022,ENSMUSG00000029156
ENSG00000170043,ENSMUSG00000030378
ENSG00000100060,ENSMUSG00000030968
ENSG00000164494,ENSMUSG00000036257
ENSG00000127743,ENSMUSG00000061118
ENSG00000244734,ENSMUSG00000032495
ENSG00000185101,ENSMUSG00000079478
ENSG00000132639,ENSMUSG00000049685
ENSG00000156564,ENSMUSG00000078254
ENSG00000173917,ENSMUSG00000004892
ENSG00000168356,ENSMUSG00000029153
ENSG00000112294,ENSMUSG00000055917
ENSG00000126262,ENSMUSG00000001494
ENSG00000005073,ENSMUSG00000057455
ENSG00000169223,ENSMUSG00000020638
ENSG00000196772,ENSMUSG00000097982
ENSG00000100425,ENSMUSG00000040771
ENSG00000213563,ENSMUSG00000108976
ENSG00000131471,ENSMUSG00000029335
ENSG00000123154,ENSMUSG00000057103
ENSG00000172348,ENSMUSG00000025982
ENSG00000092009,ENSMUSG00000094662
ENSG00000274443,ENSMUSG00000044041
ENSG00000120907,ENSMUSG00000075075
ENSG00000115677,ENSMUSG00000058620
ENSG00000183682,ENSMUSG00000095276
ENSG00000148219,ENSMUSG00000034639
ENSG00000157654,ENSMUSG00000019737
ENSG00000285329,ENSMUSG00000031523
ENSG00000188389,ENSMUSG00000037965
ENSG00000134569,ENSMUSG00000025024
ENSG00000135900,ENSMUSG00000049313
ENSG00000187902,ENSMUSG00000038268
ENSG00000184897,ENSMUSG00000083188
ENSG00000188488,ENSMUSG00000026601
ENSG00000197168,ENSMUSG00000024853
ENSG00000171385,ENSMUSG00000056296
ENSG00000204469,ENSMUSG00000004864
ENSG00000181638,ENSMUSG00000025911
ENSG00000271303,ENSMUSG00000036587
ENSG00000172667,ENSMUSG00000053783
ENSG00000110811,ENSMUSG00000026047
ENSG00000096401,ENSMUSG00000022518
ENSG00000125820,ENSMUSG00000067561
ENSG00000048028,ENSMUSG00000098022
ENSG00000145832,ENSMUSG00000038141
ENSG00000283361,ENSMUSG00000066704
ENSG00000122584,ENSMUSG00000087651
ENSG00000137513,ENSMUSG00000059022
ENSG00000079335,ENSMUSG00000049191
ENSG00000253710,ENSMUSG00000028359
ENSG00000117408,ENSMUSG00000044629
ENSG00000231213,ENSMUSG00000030616
ENSG00000186625,ENSMUSG00000012777
ENSG00000001167,ENSMUSG00000001383
ENSG00000120329,ENSMUSG00000028020
ENSG00000173542,ENSMUSG00000074895
ENSG00000182330,ENSMUSG00000096764
ENSG00000173846,ENSMUSG00000044322
ENSG00000011243,ENSMUSG00000005983
ENSG00000182986,ENSMUSG00000033589
ENSG00000136514,ENSMUSG00000027831
ENSG00000230268,ENSMUSG00000045594
ENSG00000132446,ENSMUSG00000036990
ENSG00000204396,ENSMUSG00000031979
ENSG00000047621,ENSMUSG00000005949
ENSG00000108306,ENSMUSG00000054272
ENSG00000165215,ENSMUSG00000025871
ENSG00000167967,ENSMUSG00000046474
ENSG00000062038,ENSMUSG00000053870
ENSG00000061938,ENSMUSG00000091636
ENSG00000126562,ENSMUSG00000032591
ENSG00000136367,ENSMUSG00000060807
ENSG00000176200,ENSMUSG00000036805
ENSG00000197822,ENSMUSG00000020869
ENSG00000092841,ENSMUSG00000059610
ENSG00000094631,ENSMUSG00000022550
ENSG00000100242,ENSMUSG00000063108
ENSG00000185551,ENSMUSG00000002319
ENSG00000198793,ENSMUSG00000051452
ENSG00000164647,ENSMUSG00000017969
ENSG00000254656,ENSMUSG00000033966
ENSG00000104722,ENSMUSG00000032855
ENSG00000184986,ENSMUSG00000020787
ENSG00000106328,ENSMUSG00000038630
ENSG00000185736,ENSMUSG00000079355
ENSG00000163064,ENSMUSG00000038791
ENSG00000044012,ENSMUSG00000044056
ENSG00000134716,ENSMUSG00000022125
ENSG00000149735,ENSMUSG00000044701
ENSG00000069399,ENSMUSG00000032000
ENSG00000204634,ENSMUSG00000051940
ENSG00000165682,ENSMUSG00000059412
ENSG00000196391,ENSMUSG00000042647
ENSG00000168291,ENSMUSG00000058904
ENSG00000175727,ENSMUSG00000042010
ENSG00000178999,ENSMUSG00000026499
ENSG00000170889,ENSMUSG00000049052
ENSG00000112186,ENSMUSG00000047747
ENSG00000169507,ENSMUSG00000028919
ENSG00000273703,ENSMUSG00000038290
ENSG00000099308,ENSMUSG00000026469
ENSG00000084444,ENSMUSG00000098488
ENSG00000115808,ENSMUSG00000025544
ENSG00000132879,ENSMUSG00000027715
ENSG00000179431,ENSMUSG00000096813
ENSG00000198960,ENSMUSG00000074604
ENSG00000106009,ENSMUSG00000024227
ENSG00000163794,ENSMUSG00000057054
ENSG00000170035,ENSMUSG00000033751
ENSG00000188846,ENSMUSG00000028441
ENSG00000154065,ENSMUSG00000043410
ENSG00000117676,ENSMUSG00000036931
ENSG00000156194,ENSMUSG00000059839
ENSG00000135436,ENSMUSG00000059201
ENSG00000064313,ENSMUSG00000030805
ENSG00000198131,ENSMUSG00000049314
ENSG00000174236,ENSMUSG00000069038
ENSG00000151470,ENSMUSG00000064165
ENSG00000134684,ENSMUSG00000021474
ENSG00000104067,ENSMUSG00000019857
ENSG00000106772,ENSMUSG00000021604
ENSG00000173769,ENSMUSG00000003623
ENSG00000203814,ENSMUSG00000047238
ENSG00000161640,ENSMUSG00000004814
ENSG00000286140,ENSMUSG00000027703
ENSG00000274290,ENSMUSG00000095138
ENSG00000185813,ENSMUSG00000089901
ENSG00000105559,ENSMUSG00000048731
ENSG00000181626,ENSMUSG00000067642
ENSG00000118689,ENSMUSG00000019338
ENSG00000184675,ENSMUSG00000042644
ENSG00000251247,ENSMUSG00000047031
ENSG00000182836,ENSMUSG00000051591
ENSG00000189376,ENSMUSG00000030443
ENSG00000197153,ENSMUSG00000021178
ENSG00000262543,ENSMUSG00000039540
ENSG00000146755,ENSMUSG00000025321
ENSG00000155034,ENSMUSG00000036751
ENSG00000182492,ENSMUSG00000057132
ENSG00000143847,ENSMUSG00000035936
ENSG00000117640,ENSMUSG00000031284
ENSG00000068400,ENSMUSG00000064264
ENSG00000141499,ENSMUSG00000025580
ENSG00000053702,ENSMUSG00000030790
ENSG00000188266,ENSMUSG00000024174
ENSG00000106624,ENSMUSG00000032115
ENSG00000091140,ENSMUSG00000039458
ENSG00000170190,ENSMUSG00000022889
ENSG00000140320,ENSMUSG00000022523
ENSG00000165916,ENSMUSG00000035934
ENSG00000152822,ENSMUSG00000053199
ENSG00000134375,ENSMUSG00000044487
ENSG00000100106,ENSMUSG00000061755
ENSG00000097033,ENSMUSG00000005107
ENSG00000181029,ENSMUSG00000038331
ENSG00000154096,ENSMUSG00000032612
ENSG00000154027,ENSMUSG00000095201
ENSG00000091483,ENSMUSG00000096703
ENSG00000161654,ENSMUSG00000051306
ENSG00000070031,ENSMUSG00000058435
ENSG00000122859,ENSMUSG00000075199
ENSG00000134900,ENSMUSG00000095388
ENSG00000151806,ENSMUSG00000000148
ENSG00000139200,ENSMUSG00000044988
ENSG00000106771,ENSMUSG00000046650
ENSG00000170871,ENSMUSG00000031647
ENSG00000136146,ENSMUSG00000040761
ENSG00000157680,ENSMUSG00000032030
ENSG00000226792,ENSMUSG00000021730
ENSG00000120860,ENSMUSG00000022103
ENSG00000084731,ENSMUSG00000022658
ENSG00000106327,ENSMUSG00000096691
ENSG00000172296,ENSMUSG00000075114
ENSG00000174775,ENSMUSG00000046493
ENSG00000159788,ENSMUSG00000044206
ENSG00000175155,ENSMUSG00000027858
ENSG00000197965,ENSMUSG00000001056
ENSG00000163328,ENSMUSG00000091888
ENSG00000101115,ENSMUSG00000034064
ENSG00000269720,ENSMUSG00000040407
ENSG00000173818,ENSMUSG00000032040
ENSG00000177202,ENSMUSG00000037798
ENSG00000082397,ENSMUSG00000041559
ENSG00000156232,ENSMUSG00000060735
ENSG00000133742,ENSMUSG00000045817
ENSG00000131187,ENSMUSG00000079235
ENSG00000076716,ENSMUSG00000026333
ENSG00000120563,ENSMUSG00000025503
ENSG00000134760,ENSMUSG00000030187
ENSG00000151353,ENSMUSG00000024742
ENSG00000124067,ENSMUSG00000030714
ENSG00000162073,ENSMUSG00000047940
ENSG00000152213,ENSMUSG00000090733
ENSG00000197894,ENSMUSG00000034435
ENSG00000109674,ENSMUSG00000067702
ENSG00000173715,ENSMUSG00000063715
ENSG00000109670,ENSMUSG00000021880
ENSG00000087077,ENSMUSG00000078123
ENSG00000081377,ENSMUSG00000027531
ENSG00000112303,ENSMUSG00000025950
ENSG00000245680,ENSMUSG00000071203
ENSG00000100290,ENSMUSG00000028703
ENSG00000112242,ENSMUSG00000073937
ENSG00000092148,ENSMUSG00000096776
ENSG00000255837,ENSMUSG00000034684
ENSG00000241128,ENSMUSG00000042308
ENSG00000213578,ENSMUSG00000043257
ENSG00000162607,ENSMUSG00000048572
ENSG00000134376,ENSMUSG00000032456
ENSG00000030304,ENSMUSG00000029647
ENSG00000214686,ENSMUSG00000094818
ENSG00000105854,ENSMUSG00000052625
ENSG00000272514,ENSMUSG00000062483
ENSG00000131470,ENSMUSG00000055730
ENSG00000163032,ENSMUSG00000008496
ENSG00000171680,ENSMUSG00000035804
ENSG00000160882,ENSMUSG00000023192
ENSG00000184895,ENSMUSG00000096795
ENSG00000162739,ENSMUSG00000025092
ENSG00000197798,ENSMUSG00000029269
ENSG00000138750,ENSMUSG00000050029
ENSG00000198271,ENSMUSG00000002031
ENSG00000140406,ENSMUSG00000019188
ENSG00000182901,ENSMUSG00000030413
ENSG00000187475,ENSMUSG00000095773
ENSG00000171914,ENSMUSG00000021240
ENSG00000066926,ENSMUSG00000030069
ENSG00000169885,ENSMUSG00000074882
ENSG00000142459,ENSMUSG00000073943
ENSG00000163069,ENSMUSG00000043866
ENSG00000167840,ENSMUSG00000075420
ENSG00000162873,ENSMUSG00000028318
ENSG00000187122,ENSMUSG00000029676
ENSG00000235453,ENSMUSG00000104752
ENSG00000180739,ENSMUSG00000048249
ENSG00000101213,ENSMUSG00000069631
ENSG00000167851,ENSMUSG00000055523
ENSG00000105852,ENSMUSG00000049334
ENSG00000100078,ENSMUSG00000027994
ENSG00000149806,ENSMUSG00000063894
ENSG00000100433,ENSMUSG00000041135
ENSG00000168282,ENSMUSG00000018765
ENSG00000115263,ENSMUSG00000026939
ENSG00000173890,ENSMUSG00000029414
ENSG00000213231,ENSMUSG00000000538
ENSG00000005001,ENSMUSG00000004451
ENSG00000188501,ENSMUSG00000048875
ENSG00000176925,ENSMUSG00000078650
ENSG00000278848,ENSMUSG00000030867
ENSG00000174945,ENSMUSG00000047307
ENSG00000159086,ENSMUSG00000090369
ENSG00000090470,ENSMUSG00000041605
ENSG00000196329,ENSMUSG00000056579
ENSG00000127578,ENSMUSG00000086545
ENSG00000101898,ENSMUSG00000008874
ENSG00000116882,ENSMUSG00000057388
ENSG00000214700,ENSMUSG00000025648
ENSG00000128573,ENSMUSG00000030512
ENSG00000135476,ENSMUSG00000091129
ENSG00000161649,ENSMUSG00000022055
ENSG00000043093,ENSMUSG00000049038
ENSG00000068781,ENSMUSG00000032750
ENSG00000143811,ENSMUSG00000035187
ENSG00000197081,ENSMUSG00000042032
ENSG00000118997,ENSMUSG00000037419
ENSG00000146216,ENSMUSG00000042660
ENSG00000175482,ENSMUSG00000072919
ENSG00000128039,ENSMUSG00000078746
ENSG00000164011,ENSMUSG00000045518
ENSG00000116350,ENSMUSG00000043366
ENSG00000101074,ENSMUSG00000039087
ENSG00000172362,ENSMUSG00000021275
ENSG00000163479,ENSMUSG00000024999
ENSG00000143761,ENSMUSG00000109060
ENSG00000176597,ENSMUSG00000015656
ENSG00000183955,ENSMUSG00000109058
ENSG00000138795,ENSMUSG00000062199
ENSG00000138032,ENSMUSG00000095648
ENSG00000184226,ENSMUSG00000030804
ENSG00000137100,ENSMUSG00000038612
ENSG00000160401,ENSMUSG00000048776
ENSG00000104941,ENSMUSG00000028165
ENSG00000049167,ENSMUSG00000028195
ENSG00000117643,ENSMUSG00000038500
ENSG00000102934,ENSMUSG00000096284
ENSG00000206034,ENSMUSG00000045210
ENSG00000134049,ENSMUSG00000026584
ENSG00000176222,ENSMUSG00000051051
ENSG00000092098,ENSMUSG00000063564
ENSG00000162761,ENSMUSG00000060594
ENSG00000181481,ENSMUSG00000005474
ENSG00000231068,ENSMUSG00000024659
ENSG00000086061,ENSMUSG00000062705
ENSG00000108395,ENSMUSG00000008193
ENSG00000167968,ENSMUSG00000039851
ENSG00000132952,ENSMUSG00000029198
ENSG00000181019,ENSMUSG00000024074
ENSG00000187733,ENSMUSG00000038418
ENSG00000162885,ENSMUSG00000027088
ENSG00000175575,ENSMUSG00000032827
ENSG00000147180,ENSMUSG00000038572
ENSG00000159069,ENSMUSG00000039335
ENSG00000160584,ENSMUSG00000062727
ENSG00000100170,ENSMUSG00000073877
ENSG00000129151,ENSMUSG00000039850
ENSG00000101220,ENSMUSG00000050397
ENSG00000163154,ENSMUSG00000037188
ENSG00000179262,ENSMUSG00000079806
ENSG00000074695,ENSMUSG00000022100
ENSG00000185905,ENSMUSG00000078507
ENSG00000107371,ENSMUSG00000105888
ENSG00000186529,ENSMUSG00000015757
ENSG00000148942,ENSMUSG00000047222
ENSG00000090054,ENSMUSG00000053985
